file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
102338974.png,11,0.15622616,1387.4943,533.3756,1731.0459,533.3756,1731.0459,1071.0809,1387.4943,1071.0809
102338974.png,24,0.6371024,1387.4943,533.3756,1731.0459,533.3756,1731.0459,1071.0809,1387.4943,1071.0809
102338974.png,27,0.12137583,638.2408,863.2844,942.1982,863.2844,942.1982,1080.0,638.2408,1080.0
102338974.png,27,0.062350783,1387.4943,533.3756,1731.0459,533.3756,1731.0459,1071.0809,1387.4943,1071.0809
102339865.png,11,0.119247206,334.9983,0.0,597.92896,0.0,597.92896,415.02322,334.9983,415.02322
102339865.png,16,0.073675096,334.9983,0.0,597.92896,0.0,597.92896,415.02322,334.9983,415.02322
102339865.png,21,0.32998288,1308.1837,501.03058,1621.7238,501.03058,1621.7238,836.4443,1308.1837,836.4443
102339865.png,22,0.99982435,783.483,268.47842,1008.9693,268.47842,1008.9693,510.77383,783.483,510.77383
102339865.png,24,0.7298031,334.9983,0.0,597.92896,0.0,597.92896,415.02322,334.9983,415.02322
102339865.png,27,0.31248772,1308.1837,501.03058,1621.7238,501.03058,1621.7238,836.4443,1308.1837,836.4443
102339865.png,28,0.1548528,1308.1837,501.03058,1621.7238,501.03058,1621.7238,836.4443,1308.1837,836.4443
102355327.png,2,0.080603376,1247.8606,339.71448,1489.2946,339.71448,1489.2946,588.03314,1247.8606,588.03314
102355327.png,3,0.10824207,712.6557,47.457115,977.84125,47.457115,977.84125,357.6291,712.6557,357.6291
102355327.png,12,0.08906251,1247.9053,339.5544,1488.8452,339.5544,1488.8452,588.7558,1247.9053,588.7558
102355327.png,21,0.6345192,712.6557,47.457115,977.84125,47.457115,977.84125,357.6291,712.6557,357.6291
102355327.png,22,0.084529445,1247.9053,339.5544,1488.8452,339.5544,1488.8452,588.7558,1247.9053,588.7558
102355327.png,23,0.5224524,1247.9053,339.5544,1488.8452,339.5544,1488.8452,588.7558,1247.9053,588.7558
102355327.png,27,0.16511564,712.6557,47.457115,977.84125,47.457115,977.84125,357.6291,712.6557,357.6291
102355327.png,29,0.06572245,1247.9053,339.5544,1488.8452,339.5544,1488.8452,588.7558,1247.9053,588.7558
102401749.png,11,0.31647307,1158.354,254.61511,1458.6003,254.61511,1458.6003,600.4563,1158.354,600.4563
102401749.png,17,0.44542027,1158.354,254.61511,1458.6003,254.61511,1458.6003,600.4563,1158.354,600.4563
102401749.png,21,0.18605573,1158.354,254.61511,1458.6003,254.61511,1458.6003,600.4563,1158.354,600.4563
102401749.png,22,0.98640513,984.29095,750.1688,1265.1168,750.1688,1265.1168,1046.8384,984.29095,1046.8384
102403292.png,21,0.9991258,1130.7736,94.38714,1404.0536,94.38714,1404.0536,399.87524,1130.7736,399.87524
102407734.png,3,0.92479414,1109.8367,55.128178,1359.937,55.128178,1359.937,315.0029,1109.8367,315.0029
102432072.png,32,0.8407976,749.6951,98.78831,1004.3846,98.78831,1004.3846,358.06497,749.6951,358.06497
102432072.png,33,0.09345303,749.6951,98.78831,1004.3846,98.78831,1004.3846,358.06497,749.6951,358.06497
102444265.png,29,0.99931586,695.783,56.36574,929.1276,56.36574,929.1276,296.4296,695.783,296.4296
102447497.png,0,0.8901841,779.27216,84.03149,1026.9346,84.03149,1026.9346,313.25397,779.27216,313.25397
102454243.png,17,0.9922007,700.5902,115.84934,977.23114,115.84934,977.23114,422.1768,700.5902,422.1768
102504781.png,25,0.9960276,1235.4646,294.38412,1520.2998,294.38412,1520.2998,592.8017,1235.4646,592.8017
102508774.png,4,0.6482667,673.87354,55.235382,914.8681,55.235382,914.8681,313.27783,673.87354,313.27783
102508774.png,28,0.22625019,675.1813,55.997887,914.58075,55.997887,914.58075,311.95853,675.1813,311.95853
102508774.png,29,0.105538115,675.1813,55.997887,914.58075,55.997887,914.58075,311.95853,675.1813,311.95853
102530976.png,2,0.057482466,445.41833,273.6201,676.50696,273.6201,676.50696,513.75226,445.41833,513.75226
102530976.png,21,0.5830356,1212.8547,860.8277,1448.8085,860.8277,1448.8085,1080.0,1212.8547,1080.0
102530976.png,22,0.15855782,445.41833,273.6201,676.50696,273.6201,676.50696,513.75226,445.41833,513.75226
102530976.png,23,0.64727694,445.41833,273.6201,676.50696,273.6201,676.50696,513.75226,445.41833,513.75226
102530976.png,27,0.34262,1212.8547,860.8277,1448.8085,860.8277,1448.8085,1080.0,1212.8547,1080.0
102535437.png,24,0.99854577,1346.0381,485.19318,1609.177,485.19318,1609.177,783.9438,1346.0381,783.9438
102541167.png,19,0.9511824,464.25305,464.46356,733.9109,464.46356,733.9109,721.96674,464.25305,721.96674
102542642.png,11,0.84218657,1169.3445,146.93684,1457.7399,146.93684,1457.7399,477.44568,1169.3445,477.44568
102542642.png,17,0.084217854,1169.3445,146.93684,1457.7399,146.93684,1457.7399,477.44568,1169.3445,477.44568
102547291.png,23,0.97263306,741.2194,131.0422,960.06433,131.0422,960.06433,357.43674,741.2194,357.43674
102548360.png,23,0.9950942,914.7363,602.29047,1165.015,602.29047,1165.015,864.3325,914.7363,864.3325
102556130.png,22,0.9998042,738.8557,103.90218,955.0446,103.90218,955.0446,339.20535,738.8557,339.20535
102556436.png,20,0.99845266,1180.9033,241.93755,1450.3759,241.93755,1450.3759,483.42297,1180.9033,483.42297
102602709.png,22,0.9994179,1120.9225,134.55461,1344.3798,134.55461,1344.3798,372.38538,1120.9225,372.38538
102606466.png,19,0.9768406,1252.6301,356.4985,1533.79,356.4985,1533.79,606.6913,1252.6301,606.6913
102609501.png,21,0.9930998,1109.7428,42.351746,1379.6395,42.351746,1379.6395,340.70224,1109.7428,340.70224
102616707.png,18,0.9997788,1204.3341,354.0959,1481.564,354.0959,1481.564,600.908,1204.3341,600.908
102620411.png,15,0.9946532,739.6841,171.6413,993.6446,171.6413,993.6446,402.3137,739.6841,402.3137
102644167.png,33,0.9904912,729.70404,243.04773,980.30457,243.04773,980.30457,510.09146,729.70404,510.09146
102644940.png,1,0.9978294,1139.6171,170.91599,1399.9608,170.91599,1399.9608,402.95,1139.6171,402.95
102644940.png,14,0.091057844,265.985,0.0,602.79205,0.0,602.79205,252.39938,265.985,252.39938
102644940.png,22,0.2022907,265.985,0.0,602.79205,0.0,602.79205,252.39938,265.985,252.39938
102644940.png,30,0.35722703,265.985,0.0,602.79205,0.0,602.79205,252.39938,265.985,252.39938
102644940.png,32,0.0784333,265.985,0.0,602.79205,0.0,602.79205,252.39938,265.985,252.39938
102645666.png,1,0.99841154,1276.8951,468.78955,1562.9867,468.78955,1562.9867,721.3371,1276.8951,721.3371
102645666.png,11,0.25285378,288.2869,0.0,675.77344,0.0,675.77344,469.6688,288.2869,469.6688
102645666.png,27,0.13439322,288.2869,0.0,675.77344,0.0,675.77344,469.6688,288.2869,469.6688
102645666.png,32,0.40289262,288.2869,0.0,675.77344,0.0,675.77344,469.6688,288.2869,469.6688
102649541.png,11,0.7517741,297.04056,0.0,696.13806,0.0,696.13806,576.94714,297.04056,576.94714
102649541.png,16,0.084938884,297.04056,0.0,696.13806,0.0,696.13806,576.94714,297.04056,576.94714
102649541.png,22,0.9996829,774.5898,78.09646,992.6457,78.09646,992.6457,310.954,774.5898,310.954
102650629.png,3,0.0718166,754.88654,0.05757935,1000.33496,0.05757935,1000.33496,228.43205,754.88654,228.43205
102650629.png,22,0.999647,948.632,482.62503,1192.4479,482.62503,1192.4479,741.50684,948.632,741.50684
102650629.png,22,0.3554754,755.80646,0.46798465,1001.2772,0.46798465,1001.2772,227.1009,755.80646,227.1009
102650629.png,25,0.17648245,754.88654,0.05757935,1000.33496,0.05757935,1000.33496,228.43205,754.88654,228.43205
102650629.png,26,0.05114148,755.80646,0.46798465,1001.2772,0.46798465,1001.2772,227.1009,755.80646,227.1009
102650629.png,30,0.0817925,755.80646,0.46798465,1001.2772,0.46798465,1001.2772,227.1009,755.80646,227.1009
102650629.png,33,0.06001702,754.88654,0.05757935,1000.33496,0.05757935,1000.33496,228.43205,754.88654,228.43205
102652545.png,21,0.9903086,1279.1133,437.69727,1582.402,437.69727,1582.402,772.5567,1279.1133,772.5567
102655630.png,18,0.0592953,1117.6794,142.07579,1379.8982,142.07579,1379.8982,380.5447,1117.6794,380.5447
102655630.png,19,0.92759985,1116.8413,143.09145,1380.0764,143.09145,1380.0764,380.36264,1116.8413,380.36264
102700773.png,1,0.9869595,764.55286,116.65963,1018.5688,116.65963,1018.5688,345.50848,764.55286,345.50848
102705044.png,9,0.5668938,434.10635,421.76797,688.7262,421.76797,688.7262,667.66394,434.10635,667.66394
102705044.png,18,0.10571667,434.10635,421.76797,688.7262,421.76797,688.7262,667.66394,434.10635,667.66394
102705044.png,19,0.28278416,435.14053,422.2506,688.64453,422.2506,688.64453,666.246,435.14053,666.246
102706089.png,10,0.99574983,1104.0841,69.7673,1358.645,69.7673,1358.645,296.21518,1104.0841,296.21518
102719211.png,11,0.41267025,824.9265,213.23393,1114.1902,213.23393,1114.1902,556.6259,824.9265,556.6259
102719211.png,16,0.0810748,824.9265,213.23393,1114.1902,213.23393,1114.1902,556.6259,824.9265,556.6259
102719211.png,17,0.19867179,824.9265,213.23393,1114.1902,213.23393,1114.1902,556.6259,824.9265,556.6259
102719211.png,21,0.13575675,824.9265,213.23393,1114.1902,213.23393,1114.1902,556.6259,824.9265,556.6259
102719211.png,27,0.10868763,824.9265,213.23393,1114.1902,213.23393,1114.1902,556.6259,824.9265,556.6259
102729531.png,23,0.9962739,868.1351,513.09717,1115.3195,513.09717,1115.3195,772.09875,868.1351,772.09875
102731410.png,11,0.75245553,1240.2843,320.00632,1542.5529,320.00632,1542.5529,669.4639,1240.2843,669.4639
102731410.png,17,0.084193684,1240.2843,320.00632,1542.5529,320.00632,1542.5529,669.4639,1240.2843,669.4639
102731410.png,21,0.10481179,1240.2843,320.00632,1542.5529,320.00632,1542.5529,669.4639,1240.2843,669.4639
102802608.png,6,0.99872917,445.95825,429.04074,714.4144,429.04074,714.4144,689.2877,445.95825,689.2877
102806073.png,22,0.26906627,286.38757,0.0,598.5478,0.0,598.5478,371.8829,286.38757,371.8829
102806073.png,23,0.9798576,869.36914,477.1423,1114.4531,477.1423,1114.4531,733.4714,869.36914,733.4714
102806073.png,24,0.25484338,286.38757,0.0,598.5478,0.0,598.5478,371.8829,286.38757,371.8829
102806073.png,27,0.370775,286.38757,0.0,598.5478,0.0,598.5478,371.8829,286.38757,371.8829
102819781.png,22,0.99973613,419.5802,325.53714,641.1063,325.53714,641.1063,572.4939,419.5802,572.4939
102820573.png,22,0.99952793,487.65378,582.08093,726.42755,582.08093,726.42755,848.7125,487.65378,848.7125
102828671.png,22,0.9997266,790.1287,181.23743,1012.7458,181.23743,1012.7458,423.05362,790.1287,423.05362
102830700.png,29,0.9962154,372.68494,216.79814,610.7296,216.79814,610.7296,470.08728,372.68494,470.08728
102900177.png,11,0.75817823,1004.06995,170.7434,1277.419,170.7434,1277.419,509.2814,1004.06995,509.2814
102900177.png,16,0.09988761,1004.06995,170.7434,1277.419,170.7434,1277.419,509.2814,1004.06995,509.2814
102900177.png,17,0.09865811,1004.06995,170.7434,1277.419,170.7434,1277.419,509.2814,1004.06995,509.2814
102901315.png,24,0.9956176,780.7897,150.3554,1011.6095,150.3554,1011.6095,422.71,780.7897,422.71
102918539.png,21,0.9990565,1112.0483,62.750908,1383.0394,62.750908,1383.0394,362.97028,1112.0483,362.97028
102918539.png,22,0.05436263,1374.4287,595.201,1670.3612,595.201,1670.3612,922.5976,1374.4287,922.5976
102918539.png,24,0.13417783,1374.4287,595.201,1670.3612,595.201,1670.3612,922.5976,1374.4287,922.5976
102918539.png,27,0.630333,1374.4287,595.201,1670.3612,595.201,1670.3612,922.5976,1374.4287,922.5976
102921624.png,10,0.25396445,1097.9115,122.741776,1352.4252,122.741776,1352.4252,357.7372,1097.9115,357.7372
102921624.png,14,0.5481134,1097.6919,121.9101,1353.7592,121.9101,1353.7592,359.33292,1097.6919,359.33292
102921624.png,31,0.065559365,1097.6919,121.9101,1353.7592,121.9101,1353.7592,359.33292,1097.6919,359.33292
102929303.png,19,0.9955224,1131.3328,125.934944,1391.5889,125.934944,1391.5889,357.12387,1131.3328,357.12387
102934721.png,10,0.9958305,455.41498,509.52808,723.7549,509.52808,723.7549,771.2988,455.41498,771.2988
102937511.png,12,0.9942151,1256.9564,372.94217,1529.5956,372.94217,1529.5956,619.9215,1256.9564,619.9215
102939375.png,0,0.6195616,1280.38,501.45712,1566.5157,501.45712,1566.5157,762.4085,1280.38,762.4085
102939375.png,1,0.11103521,1281.0083,501.60223,1566.6681,501.60223,1566.6681,761.3683,1281.0083,761.3683
102939375.png,5,0.06292407,1281.0083,501.60223,1566.6681,501.60223,1566.6681,761.3683,1281.0083,761.3683
102939375.png,30,0.18303111,1281.0083,501.60223,1566.6681,501.60223,1566.6681,761.3683,1281.0083,761.3683
102947977.png,2,0.14382148,910.12823,483.9519,1152.9098,483.9519,1152.9098,737.68036,910.12823,737.68036
102947977.png,22,0.25468907,910.4739,484.3455,1152.6777,484.3455,1152.6777,737.3404,910.4739,737.3404
102947977.png,23,0.28842846,910.12823,483.9519,1152.9098,483.9519,1152.9098,737.68036,910.12823,737.68036
102947977.png,28,0.23517346,910.4739,484.3455,1152.6777,484.3455,1152.6777,737.3404,910.4739,737.3404
102959280.png,8,0.99249774,903.6508,516.5129,1171.9728,516.5129,1171.9728,769.7998,903.6508,769.7998
103003702.png,1,0.99560565,705.2996,67.09796,952.8242,67.09796,952.8242,296.4993,705.2996,296.4993
103014908.png,8,0.97194695,693.4175,125.55295,933.5895,125.55295,933.5895,346.36435,693.4175,346.36435
103024947.png,11,0.90074885,750.4624,162.91853,1025.8466,162.91853,1025.8466,495.44324,750.4624,495.44324
103024947.png,17,0.050859205,750.4624,162.91853,1025.8466,162.91853,1025.8466,495.44324,750.4624,495.44324
103054978.png,11,0.5856631,931.5263,475.07953,1242.842,475.07953,1242.842,845.72925,931.5263,845.72925
103054978.png,17,0.058460347,931.5263,475.07953,1242.842,475.07953,1242.842,845.72925,931.5263,845.72925
103054978.png,21,0.28741136,931.5263,475.07953,1242.842,475.07953,1242.842,845.72925,931.5263,845.72925
103057213.png,11,0.50841206,1027.4016,739.63855,1362.8331,739.63855,1362.8331,1079.0884,1027.4016,1079.0884
103057213.png,24,0.16744803,1027.4016,739.63855,1362.8331,739.63855,1362.8331,1079.0884,1027.4016,1079.0884
103057213.png,27,0.27667117,1027.4016,739.63855,1362.8331,739.63855,1362.8331,1079.0884,1027.4016,1079.0884
103057213.png,31,0.9951697,1109.0498,119.40731,1364.4016,119.40731,1364.4016,364.37158,1109.0498,364.37158
103110503.png,22,0.06497666,1139.6377,155.48152,1370.407,155.48152,1370.407,393.0829,1139.6377,393.0829
103110503.png,23,0.93618363,1139.4431,155.43248,1370.3052,155.43248,1370.3052,391.38904,1139.4431,391.38904
103121339.png,21,0.9997044,1169.2198,214.6117,1454.0836,214.6117,1454.0836,528.59595,1169.2198,528.59595
103134550.png,13,0.7354463,717.51044,120.752525,962.53503,120.752525,962.53503,349.40668,717.51044,349.40668
103134550.png,22,0.16458574,717.7179,119.87541,962.8312,119.87541,962.8312,351.11707,717.7179,351.11707
103136243.png,22,0.9982122,1116.9983,109.726364,1338.6743,109.726364,1338.6743,343.836,1116.9983,343.836
103144039.png,18,0.97554445,722.1624,137.6501,969.57104,137.6501,969.57104,372.1849,722.1624,372.1849
103153648.png,5,0.99904424,1177.0076,255.78221,1450.1238,255.78221,1450.1238,500.92807,1177.0076,500.92807
103207666.png,23,0.9654475,1111.379,167.87727,1339.5381,167.87727,1339.5381,407.41623,1111.379,407.41623
103214106.png,13,0.9185934,1086.0278,83.09708,1336.0463,83.09708,1336.0463,314.19046,1086.0278,314.19046
103214106.png,22,0.097004436,1086.1752,82.26515,1336.1561,82.26515,1336.1561,315.6799,1086.1752,315.6799
103214970.png,13,0.96011466,1279.0698,477.11444,1562.8967,477.11444,1562.8967,734.8586,1279.0698,734.8586
103219891.png,28,0.13055262,941.7931,597.72845,1222.7727,597.72845,1222.7727,899.2808,941.7931,899.2808
103219891.png,32,0.62871265,941.7931,597.72845,1222.7727,597.72845,1222.7727,899.2808,941.7931,899.2808
103219891.png,33,0.17912877,941.7931,597.72845,1222.7727,597.72845,1222.7727,899.2808,941.7931,899.2808
103223785.png,11,0.060299095,766.52765,210.70113,1052.6875,210.70113,1052.6875,526.311,766.52765,526.311
103223785.png,16,0.49498734,766.52765,210.70113,1052.6875,210.70113,1052.6875,526.311,766.52765,526.311
103223785.png,17,0.07169747,766.52765,210.70113,1052.6875,210.70113,1052.6875,526.311,766.52765,526.311
103223785.png,21,0.057036214,766.52765,210.70113,1052.6875,210.70113,1052.6875,526.311,766.52765,526.311
103223785.png,25,0.07681756,766.52765,210.70113,1052.6875,210.70113,1052.6875,526.311,766.52765,526.311
103223785.png,27,0.12929638,766.52765,210.70113,1052.6875,210.70113,1052.6875,526.311,766.52765,526.311
103223785.png,32,0.056284055,766.52765,210.70113,1052.6875,210.70113,1052.6875,526.311,766.52765,526.311
103224711.png,25,0.9559863,788.56055,295.84534,1056.018,295.84534,1056.018,590.452,788.56055,590.452
103224711.png,28,0.1663224,789.01013,296.69394,1055.4474,296.69394,1055.4474,585.4807,789.01013,585.4807
103230249.png,22,0.9996105,732.64685,59.562622,944.69147,59.562622,944.69147,290.26483,732.64685,290.26483
103233143.png,7,0.96795726,392.27567,219.16734,662.5755,219.16734,662.5755,512.35596,392.27567,512.35596
103237752.png,15,0.08650657,1094.8716,53.557617,1351.803,53.557617,1351.803,309.6694,1094.8716,309.6694
103237752.png,22,0.14344431,1094.8716,53.557617,1351.803,53.557617,1351.803,309.6694,1094.8716,309.6694
103237752.png,28,0.332645,1094.5387,53.74912,1352.6737,53.74912,1352.6737,310.47897,1094.5387,310.47897
103237752.png,32,0.11298239,1094.5387,53.74912,1352.6737,53.74912,1352.6737,310.47897,1094.5387,310.47897
103237752.png,33,0.31279388,1094.8716,53.557617,1351.803,53.557617,1351.803,309.6694,1094.8716,309.6694
103243337.png,23,0.9664706,1111.7186,218.32253,1344.0292,218.32253,1344.0292,456.3553,1111.7186,456.3553
103254450.png,2,0.10457851,1222.0703,263.5319,1457.8041,263.5319,1457.8041,504.34833,1222.0703,504.34833
103254450.png,22,0.4170376,1222.0703,263.5319,1457.8041,263.5319,1457.8041,504.34833,1222.0703,504.34833
103254450.png,22,0.26528528,1044.2701,877.9156,1330.2177,877.9156,1330.2177,1080.0,1044.2701,1080.0
103254450.png,23,0.28335866,1222.0703,263.5319,1457.8041,263.5319,1457.8041,504.34833,1222.0703,504.34833
103254450.png,24,0.27775472,656.98395,0.0,889.16907,0.0,889.16907,175.06776,656.98395,175.06776
103254450.png,27,0.07027482,656.98395,0.0,889.16907,0.0,889.16907,175.06776,656.98395,175.06776
103310045.png,8,0.070255205,1205.5208,257.97412,1468.6528,257.97412,1468.6528,495.88535,1205.5208,495.88535
103310045.png,9,0.68873,1206.0199,258.098,1468.7303,258.098,1468.7303,495.88345,1206.0199,495.88345
103310045.png,18,0.11138766,1205.5208,257.97412,1468.6528,257.97412,1468.6528,495.88535,1205.5208,495.88535
103329315.png,33,0.9856479,1184.4775,194.22183,1446.8164,194.22183,1446.8164,458.21323,1184.4775,458.21323
103416382.png,7,0.9955786,702.43726,60.832005,969.1533,60.832005,969.1533,334.9719,702.43726,334.9719
103435715.png,26,0.99019593,1172.7428,148.43292,1446.0322,148.43292,1446.0322,427.36774,1172.7428,427.36774
103441246.png,11,0.64053786,1156.538,171.4089,1446.5242,171.4089,1446.5242,509.79446,1156.538,509.79446
103441246.png,16,0.10189537,1156.538,171.4089,1446.5242,171.4089,1446.5242,509.79446,1156.538,509.79446
103441246.png,17,0.17291719,1156.538,171.4089,1446.5242,171.4089,1446.5242,509.79446,1156.538,509.79446
103449346.png,11,0.8543057,1190.3134,176.01134,1481.0483,176.01134,1481.0483,506.12634,1190.3134,506.12634
103449346.png,17,0.069162905,1190.3134,176.01134,1481.0483,176.01134,1481.0483,506.12634,1190.3134,506.12634
103449346.png,24,0.2849571,210.85301,0.0,550.8905,0.0,550.8905,279.97604,210.85301,279.97604
103449346.png,28,0.6379657,210.85301,0.0,550.8905,0.0,550.8905,279.97604,210.85301,279.97604
103500826.png,7,0.99921024,762.4742,182.12328,1035.093,182.12328,1035.093,465.5674,762.4742,465.5674
103507240.png,22,0.99959654,1138.2451,128.50351,1364.7908,128.50351,1364.7908,364.66406,1138.2451,364.66406
103508707.png,0,0.8015431,442.32397,457.93497,706.93854,457.93497,706.93854,715.22986,442.32397,715.22986
103508707.png,5,0.09176539,443.0683,457.71063,706.72687,457.71063,706.72687,712.39276,443.0683,712.39276
103511748.png,23,0.98497295,1146.4917,186.84766,1377.4087,186.84766,1377.4087,423.66452,1146.4917,423.66452
103515446.png,21,0.99908805,740.1281,25.114044,1004.7809,25.114044,1004.7809,316.01157,740.1281,316.01157
103518850.png,2,0.18982504,1455.2306,770.5866,1728.7434,770.5866,1728.7434,1051.5486,1455.2306,1051.5486
103518850.png,12,0.24256815,1455.521,770.9905,1729.165,770.9905,1729.165,1050.3601,1455.521,1050.3601
103518850.png,19,0.081715114,1108.3748,171.80946,1362.8285,171.80946,1362.8285,381.4349,1108.3748,381.4349
103518850.png,22,0.47851014,1108.3748,171.80946,1362.8285,171.80946,1362.8285,381.4349,1108.3748,381.4349
103518850.png,23,0.2107616,1455.2306,770.5866,1728.7434,770.5866,1728.7434,1051.5486,1455.2306,1051.5486
103518850.png,25,0.20565891,1455.2306,770.5866,1728.7434,770.5866,1728.7434,1051.5486,1455.2306,1051.5486
103518850.png,28,0.18388294,1455.2306,770.5866,1728.7434,770.5866,1728.7434,1051.5486,1455.2306,1051.5486
103519543.png,3,0.8858224,1112.307,150.21994,1369.9376,150.21994,1369.9376,414.25595,1112.307,414.25595
103519543.png,29,0.0640166,1112.7072,149.9623,1368.8654,149.9623,1368.8654,410.96274,1112.7072,410.96274
103535014.png,18,0.1379468,1122.1753,124.393005,1385.5277,124.393005,1385.5277,357.43564,1122.1753,357.43564
103535014.png,19,0.91655165,1122.3374,124.61404,1385.5629,124.61404,1385.5629,357.0282,1122.3374,357.0282
103535014.png,29,0.05685671,1122.1753,124.393005,1385.5277,124.393005,1385.5277,357.43564,1122.1753,357.43564
103535772.png,13,0.88817173,960.19037,171.26456,1206.0806,171.26456,1206.0806,404.56793,960.19037,404.56793
103535772.png,22,0.33192715,959.2117,170.58008,1207.0311,170.58008,1207.0311,407.20273,959.2117,407.20273
103542541.png,27,0.9992306,1116.7291,39.72642,1361.7764,39.72642,1361.7764,294.2411,1116.7291,294.2411
103542541.png,27,0.97442156,953.291,615.80054,1301.5542,615.80054,1301.5542,995.56525,953.291,995.56525
103615651.png,29,0.99692106,1136.1267,135.5966,1378.2589,135.5966,1378.2589,382.61093,1136.1267,382.61093
103620416.png,11,0.43964788,1199.2449,217.02956,1494.4401,217.02956,1494.4401,558.96454,1199.2449,558.96454
103620416.png,17,0.19284017,1199.2449,217.02956,1494.4401,217.02956,1494.4401,558.96454,1199.2449,558.96454
103620416.png,21,0.309531,1199.2449,217.02956,1494.4401,217.02956,1494.4401,558.96454,1199.2449,558.96454
103633438.png,3,0.27940905,994.07666,47.158176,1233.6005,47.158176,1233.6005,307.1782,994.07666,307.1782
103633438.png,22,0.091885716,994.07666,47.158176,1233.6005,47.158176,1233.6005,307.1782,994.07666,307.1782
103633438.png,27,0.4662051,992.7085,46.943428,1234.1859,46.943428,1234.1859,309.85684,992.7085,309.85684
103633438.png,28,0.11802435,994.07666,47.158176,1233.6005,47.158176,1233.6005,307.1782,994.07666,307.1782
103634819.png,6,0.9989845,1139.665,230.00247,1418.694,230.00247,1418.694,479.15576,1139.665,479.15576
103648046.png,12,0.101067,1192.3602,226.88399,1422.7279,226.88399,1422.7279,465.9516,1192.3602,465.9516
103648046.png,22,0.21932931,1192.3602,226.88399,1422.7279,226.88399,1422.7279,465.9516,1192.3602,465.9516
103648046.png,23,0.5558802,1192.3602,226.88399,1422.7279,226.88399,1422.7279,465.9516,1192.3602,465.9516
103656115.png,10,0.9993494,803.1828,180.68158,1061.7556,180.68158,1061.7556,412.32297,803.1828,412.32297
103717317.png,11,0.93197185,794.3041,145.15921,1076.6227,145.15921,1076.6227,474.18463,794.3041,474.18463
103732553.png,9,0.73652494,757.0479,95.84112,1002.53845,95.84112,1002.53845,319.02628,757.0479,319.02628
103742780.png,31,0.9998839,1085.1035,212.72762,1343.7407,212.72762,1343.7407,459.97177,1085.1035,459.97177
103750273.png,4,0.52288556,448.54874,326.56714,701.7643,326.56714,701.7643,601.97345,448.54874,601.97345
103750273.png,28,0.22075236,449.40778,326.96222,701.4615,326.96222,701.4615,600.64124,449.40778,600.64124
103750273.png,29,0.262721,449.40778,326.96222,701.4615,326.96222,701.4615,600.64124,449.40778,600.64124
103756028.png,18,0.9953402,755.2294,230.0876,1009.2384,230.0876,1009.2384,471.8909,755.2294,471.8909
103758976.png,30,0.89680105,710.97125,57.10643,953.0049,57.10643,953.0049,287.21716,710.97125,287.21716
103821867.png,30,0.97586924,1114.3068,160.36661,1370.4844,160.36661,1370.4844,393.6633,1114.3068,393.6633
103833263.png,22,0.061306357,1322.8806,505.62494,1600.065,505.62494,1600.065,784.7202,1322.8806,784.7202
103833263.png,33,0.95955735,1319.6456,505.28534,1600.016,505.28534,1600.016,787.8601,1319.6456,787.8601
103833813.png,33,0.9729974,1461.8452,793.27637,1774.1034,793.27637,1774.1034,1080.0,1461.8452,1080.0
103842079.png,0,0.35841882,739.0212,156.40218,991.5814,156.40218,991.5814,394.38947,739.0212,394.38947
103842079.png,1,0.56482345,739.4829,157.39856,989.5157,157.39856,989.5157,394.07187,739.4829,394.07187
103842079.png,5,0.18553512,739.0212,156.40218,991.5814,156.40218,991.5814,394.38947,739.0212,394.38947
103842079.png,20,0.053469125,739.0212,156.40218,991.5814,156.40218,991.5814,394.38947,739.0212,394.38947
103924511.png,23,0.95570296,1095.2622,199.86047,1326.5337,199.86047,1326.5337,436.3807,1095.2622,436.3807
103940488.png,13,0.97328496,530.5534,731.073,812.6353,731.073,812.6353,1001.0565,530.5534,1001.0565
103940488.png,24,0.14128971,1330.8324,545.9545,1625.0878,545.9545,1625.0878,866.4143,1330.8324,866.4143
103940488.png,27,0.82015145,1330.8324,545.9545,1625.0878,545.9545,1625.0878,866.4143,1330.8324,866.4143
103947288.png,11,0.93746823,786.2804,89.34922,1057.7346,89.34922,1057.7346,413.1598,786.2804,413.1598
103949376.png,2,0.07337027,819.73895,185.29204,1046.1259,185.29204,1046.1259,416.82355,819.73895,416.82355
103949376.png,22,0.93661976,450.25558,488.34207,718.59344,488.34207,718.59344,776.05914,450.25558,776.05914
103949376.png,22,0.5493732,819.73895,185.29204,1046.1259,185.29204,1046.1259,416.82355,819.73895,416.82355
103949376.png,23,0.2532362,819.73895,185.29204,1046.1259,185.29204,1046.1259,416.82355,819.73895,416.82355
103953127.png,14,0.8145572,1144.9711,251.5501,1411.7135,251.5501,1411.7135,490.23056,1144.9711,490.23056
103953127.png,31,0.40405223,1143.5946,251.63847,1411.7329,251.63847,1411.7329,494.9716,1143.5946,494.9716
103954111.png,30,0.9856354,1059.167,48.74779,1309.177,48.74779,1309.177,271.1963,1059.167,271.1963
104016187.png,12,0.6773139,671.0624,11.485163,911.8889,11.485163,911.8889,235.31758,671.0624,235.31758
104016187.png,14,0.065747365,671.0624,11.485163,911.8889,11.485163,911.8889,235.31758,671.0624,235.31758
104016187.png,22,0.05869911,670.7647,11.606496,911.3519,11.606496,911.3519,236.59485,670.7647,236.59485
